Date,HomeTeam,AwayTeam,FTHG,FTAG,HA_Scored,Total_Goals,Note
15/04/17,Excelsior,Vitesse,1,0,0,1,0.46366884229974387
15/04/17,Roda,Sparta Rotterdam,3,1,1,4,0.1531986317448604
15/04/17,Twente,Nijmegen,3,0,0,3,0.28191419025681885
16/04/17,Ajax,Heerenveen,5,1,1,6,0.48117638028443266
16/04/17,Feyenoord,Utrecht,2,0,0,2,0.3203311859086502
16/04/17,Groningen,Zwolle,5,1,1,6,0.5185445450512192
16/04/17,Willem II,Go Ahead Eagles,2,0,0,2,0.41765300669602434
21/04/17,Heerenveen,Willem II,1,0,0,1,0.2533043555808234
22/04/17,AZ Alkmaar,Twente,2,1,1,3,0.3384052156497985
22/04/17,Go Ahead Eagles,Groningen,2,3,1,5,0.4835883084768177
22/04/17,Nijmegen,Excelsior,0,1,0,1,0.34357293447992343
22/04/17,Zwolle,Heracles,1,2,1,3,0.5897607424580501
23/04/17,PSV Eindhoven,Ajax,1,0,0,1,0.32151679950102724
23/04/17,Sparta Rotterdam,Den Haag,0,1,0,1,0.40033355457174674
23/04/17,Utrecht,Roda,1,0,0,1,0.24384032190936933
23/04/17,Vitesse,Feyenoord,0,2,0,2,0.3172679764936228
07/05/17,Ajax,Go Ahead Eagles,4,0,0,4,0.38618339932112317
07/05/17,Excelsior,Feyenoord,3,0,0,3,0.3665265623357341
07/05/17,Groningen,PSV Eindhoven,1,1,1,2,0.48662469057192403
07/05/17,Heracles,Den Haag,4,0,0,4,0.40885840842987964
07/05/17,Nijmegen,AZ Alkmaar,2,1,1,3,0.4672817825363275
07/05/17,Roda,Willem II,1,0,0,1,0.22426124471081
07/05/17,Sparta Rotterdam,Twente,1,0,0,1,0.2755622498514402
07/05/17,Utrecht,Vitesse,1,0,0,1,0.09515631861181731
07/05/17,Zwolle,Heerenveen,2,1,1,3,0.6197646488633379
14/05/17,AZ Alkmaar,Utrecht,2,3,1,5,0.3073293041173074
14/05/17,Den Haag,Excelsior,4,1,1,5,0.34784803529757924
14/05/17,Feyenoord,Heracles,3,1,1,4,0.41117636404635455
14/05/17,Go Ahead Eagles,Sparta Rotterdam,1,3,1,4,0.36696761076975315
14/05/17,Heerenveen,Nijmegen,0,2,0,2,0.23527535330440844
14/05/17,PSV Eindhoven,Zwolle,4,1,1,5,0.3480199188662583
14/05/17,Twente,Groningen,3,5,1,8,0.38111871285695065
14/05/17,Vitesse,Roda,3,0,0,3,0.23460043432795114
14/05/17,Willem II,Ajax,1,3,1,4,0.2642658185412621
11/08/17,Den Haag,Utrecht,0,3,0,3,0.380467573119201
12/08/17,Heracles,Ajax,2,1,1,3,0.3925653178401368
12/08/17,PSV Eindhoven,AZ Alkmaar,3,2,1,5,0.486433942977441
12/08/17,Vitesse,NAC Breda,4,1,1,5,0.0778454040396436
12/08/17,VVV Venlo,Sparta Rotterdam,3,0,0,3,0.13007808803139348
13/08/17,Feyenoord,Twente,2,1,1,3,0.2304606271474393
13/08/17,Groningen,Heerenveen,3,3,1,6,0.5800591056761605
13/08/17,Willem II,Excelsior,1,2,1,3,0.33536047459734547
13/08/17,Zwolle,Roda,4,2,1,6,0.46404913963104905
18/08/17,Roda,Vitesse,1,3,1,4,0.14436118682646756
19/08/17,AZ Alkmaar,Den Haag,2,0,0,2,0.36208459992275466
19/08/17,Heerenveen,Heracles,1,1,1,2,0.468122028225801
19/08/17,Twente,VVV Venlo,1,2,1,3,0.20235114632823825
20/08/17,Ajax,Groningen,3,1,1,4,0.46926840531404307
20/08/17,Excelsior,Feyenoord,0,1,0,1,0.2851232517422656
20/08/17,NAC Breda,PSV Eindhoven,1,4,1,5,0.2781170526188398
20/08/17,Sparta Rotterdam,Zwolle,1,1,1,2,0.4408133666188145
20/08/17,Utrecht,Willem II,2,0,0,2,0.053757288332618614
25/08/17,NAC Breda,Sparta Rotterdam,2,2,1,4,0.21169278924305018
26/08/17,Den Haag,Heerenveen,1,2,1,3,0.508140747842401
26/08/17,Heracles,Excelsior,2,2,1,4,0.4161913017168074
26/08/17,Vitesse,AZ Alkmaar,1,2,1,3,0.5191640204248618
26/08/17,Zwolle,Twente,2,0,0,2,0.5198151681814045
27/08/17,Feyenoord,Willem II,5,0,0,5,0.16992827229551918
27/08/17,Groningen,Utrecht,2,1,1,3,0.4313469422910111
27/08/17,PSV Eindhoven,Roda,2,0,0,2,0.32946137032566003
27/08/17,VVV Venlo,Ajax,0,2,0,2,0.25073204745384403
09/09/17,Ajax,Zwolle,3,0,0,3,0.5576592774949821
09/09/17,Excelsior,Vitesse,0,3,0,3,0.23998883144047212
09/09/17,Heracles,Feyenoord,2,4,1,6,0.3541623179420555
09/09/17,Willem II,Den Haag,1,2,1,3,0.24808529122809572
10/09/17,AZ Alkmaar,NAC Breda,2,1,1,3,0.3452069526229137
10/09/17,Groningen,VVV Venlo,1,1,1,2,0.4151773826974332
10/09/17,Heerenveen,PSV Eindhoven,2,0,0,2,0.4398186428810428
10/09/17,Sparta Rotterdam,Twente,1,0,0,1,0.275602398075816
10/09/17,Utrecht,Roda,2,0,0,2,0.15267766331871338
15/09/17,Sparta Rotterdam,AZ Alkmaar,0,2,0,2,0.4691513229729175
16/09/17,Excelsior,Heerenveen,1,2,1,3,0.41573254831011464
16/09/17,NAC Breda,Groningen,2,1,1,3,0.5098765130041943
16/09/17,Roda,Willem II,1,3,1,4,0.18850142789247532
16/09/17,Zwolle,Heracles,2,1,1,3,0.6211231883638131
17/09/17,Den Haag,Ajax,1,1,1,2,0.3747777483067897
17/09/17,PSV Eindhoven,Feyenoord,1,0,0,1,0.2017269845067985
17/09/17,Twente,Utrecht,4,0,0,4,0.32491759952789945
17/09/17,Vitesse,VVV Venlo,1,1,1,2,0.28749970041504685
23/09/17,Den Haag,Sparta Rotterdam,1,0,0,1,0.4124770094942537
23/09/17,Feyenoord,NAC Breda,0,2,0,2,0.32163899395705464
23/09/17,Heracles,Roda,2,1,1,3,0.39863039285664914
23/09/17,Willem II,Heerenveen,1,2,1,3,0.5587352065886232
24/09/17,Ajax,Vitesse,1,2,1,3,0.2429008168005646
24/09/17,AZ Alkmaar,Excelsior,0,2,0,2,0.4519098933562877
24/09/17,Groningen,Twente,1,0,0,1,0.4197913068431414
24/09/17,Utrecht,PSV Eindhoven,1,7,1,8,0.20824527180750138
24/09/17,VVV Venlo,Zwolle,1,1,1,2,0.27272353087822
29/09/17,Twente,Heracles,2,1,1,3,0.5027804019300673
30/09/17,Excelsior,VVV Venlo,0,2,0,2,0.29700525643996667
30/09/17,NAC Breda,Den Haag,0,1,0,1,0.30100622816800954
30/09/17,PSV Eindhoven,Willem II,4,0,0,4,0.19651934252527492
30/09/17,Zwolle,Groningen,3,2,1,5,0.5799631321600079
01/10/17,AZ Alkmaar,Feyenoord,0,4,0,4,0.2365986326587769
01/10/17,Heerenveen,Ajax,0,4,0,4,0.3495702421334586
01/10/17,Sparta Rotterdam,Roda,1,2,1,3,0.19635010202615905
01/10/17,Vitesse,Utrecht,1,1,1,2,0.3582112312918308
14/10/17,Ajax,Sparta Rotterdam,4,0,0,4,0.270329112782534
14/10/17,Feyenoord,Zwolle,0,0,0,0,0.37343557470925826
14/10/17,Roda,NAC Breda,1,0,0,1,0.3698937612282197
14/10/17,Utrecht,Heerenveen,3,1,1,4,0.38087643473770166
15/10/17,Den Haag,Excelsior,1,2,1,3,0.3308558662950817
15/10/17,Groningen,AZ Alkmaar,1,1,1,2,0.53493034641527
15/10/17,Heracles,Vitesse,1,1,1,2,0.49839299737017617
15/10/17,VVV Venlo,PSV Eindhoven,2,5,1,7,0.2941772083555532
15/10/17,Willem II,Twente,3,1,1,4,0.3049000955480502
20/10/17,Groningen,Willem II,0,1,0,1,0.39226679207977705
21/10/17,Excelsior,Sparta Rotterdam,1,1,1,2,0.14144808444326543
21/10/17,NAC Breda,Zwolle,0,2,0,2,0.3589000338425223
21/10/17,Twente,Roda,3,0,0,3,0.36149595507651683
21/10/17,VVV Venlo,Den Haag,0,2,0,2,0.18544775105434136
22/10/17,AZ Alkmaar,Utrecht,3,0,0,3,0.26810704668870333
22/10/17,Feyenoord,Ajax,1,4,1,5,0.14391648648283334
22/10/17,Heerenveen,Vitesse,0,4,0,4,0.3025337526725991
22/10/17,PSV Eindhoven,Heracles,3,0,0,3,0.4667604053745718
27/10/17,Twente,Excelsior,1,3,1,4,0.3383222972888771
28/10/17,Heracles,VVV Venlo,3,0,0,3,0.4800491524471824
28/10/17,Roda,Feyenoord,1,1,1,2,0.18180864725947488
28/10/17,Willem II,Ajax,1,3,1,4,0.4338202531850732
28/10/17,Zwolle,Den Haag,2,0,0,2,0.2916770116087181
29/10/17,Heerenveen,AZ Alkmaar,1,2,1,3,0.28768041653248577
29/10/17,Sparta Rotterdam,Groningen,2,1,1,3,0.413154502235419
29/10/17,Utrecht,NAC Breda,2,2,1,4,0.20401195211339196
29/10/17,Vitesse,PSV Eindhoven,2,4,1,6,0.49973817975255763
03/11/17,Sparta Rotterdam,Heerenveen,0,0,0,0,0.4466243302531228
04/11/17,AZ Alkmaar,Willem II,3,2,1,5,0.17170497436053703
04/11/17,Excelsior,Roda,1,0,0,1,0.26283890447659586
04/11/17,Heracles,Groningen,2,1,1,3,0.5618049239968359
04/11/17,VVV Venlo,NAC Breda,0,0,0,0,0.2016387729661856
05/11/17,Ajax,Utrecht,1,2,1,3,0.3000255273604966
05/11/17,Den Haag,Feyenoord,2,2,1,4,0.2884302187528924
05/11/17,PSV Eindhoven,Twente,4,3,1,7,0.12066357975879968
05/11/17,Vitesse,Zwolle,0,0,0,0,0.37000457550964194
18/11/17,Feyenoord,VVV Venlo,1,1,1,2,0.19905308282917594
18/11/17,NAC Breda,Ajax,0,8,0,8,0.353940913990835
18/11/17,Twente,Heerenveen,0,4,0,4,0.440502436488716
18/11/17,Willem II,Sparta Rotterdam,2,2,1,4,0.4499804806163379
19/11/17,Den Haag,Heracles,4,1,1,5,0.48827282154002405
19/11/17,Groningen,Vitesse,4,2,1,6,0.36797416447745346
19/11/17,Roda,AZ Alkmaar,0,1,0,1,0.4543847276478565
19/11/17,Utrecht,Excelsior,3,1,1,4,0.45010408010853387
19/11/17,Zwolle,PSV Eindhoven,0,1,0,1,0.4327346709883114
24/11/17,AZ Alkmaar,Twente,2,0,0,2,0.20590548263266606
25/11/17,Groningen,Feyenoord,0,2,0,2,0.40113479781961564
25/11/17,Heerenveen,Zwolle,1,2,1,3,0.08966636985633933
25/11/17,Heracles,NAC Breda,2,1,1,3,0.31903668129245744
25/11/17,VVV Venlo,Willem II,3,3,1,6,0.23603215132428446
26/11/17,Ajax,Roda,5,1,1,6,0.27484511739886247
26/11/17,Excelsior,PSV Eindhoven,1,2,1,3,0.3490185883885327
26/11/17,Sparta Rotterdam,Utrecht,1,3,1,4,0.32073402186359945
26/11/17,Vitesse,Den Haag,2,0,0,2,0.27304824917082277
01/12/17,Zwolle,Utrecht,1,1,1,2,0.37373648422816563
02/12/17,Den Haag,Groningen,0,3,0,3,0.5665033128119775
02/12/17,Feyenoord,Vitesse,1,0,0,1,0.3514364423181517
02/12/17,Twente,Ajax,3,3,1,6,0.343146160925739
02/12/17,Willem II,Heracles,3,1,1,4,0.6630677773818486
03/12/17,NAC Breda,Excelsior,3,1,1,4,0.3492686621642324
03/12/17,PSV Eindhoven,Sparta Rotterdam,1,0,0,1,0.2725258012093829
03/12/17,Roda,Heerenveen,2,1,1,3,0.33074022823430993
03/12/17,VVV Venlo,AZ Alkmaar,0,2,0,2,0.3119878340240227
08/12/17,Willem II,NAC Breda,1,1,1,2,0.5133387343039658
09/12/17,AZ Alkmaar,Heracles,5,0,0,5,0.3745130910732135
09/12/17,Excelsior,Zwolle,1,2,1,3,0.24750910728231237
09/12/17,Heerenveen,VVV Venlo,2,2,1,4,0.24864464318275986
09/12/17,Twente,Den Haag,2,3,1,5,0.17748817398567399
10/12/17,Ajax,PSV Eindhoven,3,0,0,3,0.4482988071756946
10/12/17,Roda,Groningen,2,2,1,4,0.3967301347446691
12/12/17,NAC Breda,Twente,1,2,1,3,0.24189873916946714
12/12/17,Zwolle,AZ Alkmaar,1,1,1,2,0.28648655803599077
13/12/17,Den Haag,Roda,3,2,1,5,0.3657857946669222
13/12/17,Feyenoord,Heerenveen,1,1,1,2,0.3407632436310888
13/12/17,Groningen,PSV Eindhoven,3,3,1,6,0.2908415864072085
13/12/17,Vitesse,Willem II,2,2,1,4,0.35858559189381284
13/12/17,VVV Venlo,Utrecht,0,1,0,1,0.37992889458737816
14/12/17,Ajax,Excelsior,3,1,1,4,0.5115369044547967
14/12/17,Heracles,Sparta Rotterdam,3,2,1,5,0.388767277365247
16/12/17,Heerenveen,NAC Breda,1,0,0,1,0.439869375494738
16/12/17,PSV Eindhoven,Den Haag,3,0,0,3,0.1325281560260433
16/12/17,Roda,VVV Venlo,0,1,0,1,0.4109961740350055
16/12/17,Twente,Vitesse,1,1,1,2,0.36941178565843724
16/12/17,Willem II,Zwolle,2,3,1,5,0.5527035985561993
17/12/17,AZ Alkmaar,Ajax,1,2,1,3,0.28045275706152445
17/12/17,Excelsior,Groningen,2,0,0,2,0.505770432240196
17/12/17,Sparta Rotterdam,Feyenoord,0,7,0,7,0.3317985218808195
17/12/17,Utrecht,Heracles,1,1,1,2,0.5047728653967807
22/12/17,Den Haag,Zwolle,4,0,0,4,0.4476937785145573
23/12/17,AZ Alkmaar,Heerenveen,3,1,1,4,0.31403740985556383
23/12/17,Excelsior,Twente,0,0,0,0,0.36572552250435064
23/12/17,NAC Breda,Utrecht,3,1,1,4,0.3850692128322037
23/12/17,PSV Eindhoven,Vitesse,2,1,1,3,0.1761614724054743
24/12/17,Ajax,Willem II,3,1,1,4,0.477057099297753
24/12/17,Feyenoord,Roda,5,1,1,6,0.3093803822957002
24/12/17,Groningen,Sparta Rotterdam,4,0,0,4,0.3415115952856753
24/12/17,VVV Venlo,Heracles,3,1,1,4,0.33926221873533774
16/01/18,Sparta Rotterdam,Vitesse,0,1,0,1,0.30623726019052555
19/01/18,Utrecht,AZ Alkmaar,1,1,1,2,0.46285390845341134
20/01/18,Den Haag,VVV Venlo,1,1,1,2,0.2715408349890603
20/01/18,Roda,Twente,1,1,1,2,0.3287686690288528
20/01/18,Vitesse,Heerenveen,1,1,1,2,0.4647701553742958
20/01/18,Zwolle,NAC Breda,1,0,0,1,0.3322484255598288
21/01/18,Ajax,Feyenoord,2,0,0,2,0.36801360638109726
21/01/18,Heracles,PSV Eindhoven,1,2,1,3,0.4715207240474934
21/01/18,Sparta Rotterdam,Excelsior,2,3,1,5,0.3681365715089451
21/01/18,Willem II,Groningen,1,1,1,2,0.5688697426323531
24/01/18,Utrecht,Feyenoord,1,1,1,2,0.34960584005681383
26/01/18,Heerenveen,Sparta Rotterdam,2,1,1,3,0.2956353159486184
27/01/18,Groningen,Heracles,3,3,1,6,0.4301764379951031
27/01/18,NAC Breda,VVV Venlo,0,1,0,1,0.3632767150389297
27/01/18,Twente,PSV Eindhoven,0,2,0,2,0.49189200343472017
27/01/18,Zwolle,Vitesse,1,2,1,3,0.32301714776228574
28/01/18,Feyenoord,Den Haag,3,1,1,4,0.22314894679534333
28/01/18,Roda,Excelsior,2,1,1,3,0.5373651998699288
28/01/18,Utrecht,Ajax,0,0,0,0,0.5877260995891688
28/01/18,Willem II,AZ Alkmaar,0,2,0,2,0.5931470900133214
02/02/18,Vitesse,Groningen,2,0,0,2,0.40395400435695356
03/02/18,Heerenveen,Twente,1,0,0,1,0.3565069332972167
03/02/18,Heracles,Den Haag,1,1,1,2,0.4522091772265976
03/02/18,PSV Eindhoven,Zwolle,4,0,0,4,0.2664208373647492
04/02/18,Ajax,NAC Breda,3,1,1,4,0.26323562880780715
04/02/18,AZ Alkmaar,Roda,2,2,1,4,0.3923630692855695
04/02/18,Excelsior,Utrecht,2,2,1,4,0.3539465601791476
04/02/18,Sparta Rotterdam,Willem II,1,0,0,1,0.41113330402540343
04/02/18,VVV Venlo,Feyenoord,1,0,0,1,0.20468614148732797
06/02/18,Zwolle,Heerenveen,3,2,1,5,0.46126040015638214
07/02/18,NAC Breda,Heracles,6,1,1,7,0.47204882162985584
07/02/18,PSV Eindhoven,Excelsior,1,0,0,1,0.41669904935331376
07/02/18,Roda,Ajax,2,4,1,6,0.42528601794303167
07/02/18,Twente,AZ Alkmaar,0,4,0,4,0.3330833105451392
07/02/18,Utrecht,Sparta Rotterdam,1,0,0,1,0.40309648255413727
07/02/18,Willem II,VVV Venlo,3,0,0,3,0.38513077344405455
08/02/18,Den Haag,Vitesse,1,0,0,1,0.39773007157026175
08/02/18,Feyenoord,Groningen,3,0,0,3,0.3747250306299651
10/02/18,AZ Alkmaar,VVV Venlo,0,0,0,0,0.23361192288464636
10/02/18,Heerenveen,Roda,1,1,1,2,0.47060016009202643
10/02/18,Heracles,Willem II,1,0,0,1,0.529243859199885
10/02/18,Sparta Rotterdam,PSV Eindhoven,1,2,1,3,0.1890031252971103
10/02/18,Utrecht,Zwolle,2,1,1,3,0.3076333420192886
11/02/18,Ajax,Twente,2,1,1,3,0.3243432256719657
11/02/18,Excelsior,NAC Breda,0,0,0,0,0.3068586260276972
11/02/18,Groningen,Den Haag,0,0,0,0,0.31851334556572797
11/02/18,Vitesse,Feyenoord,3,1,1,4,0.22206782682440393
16/02/18,VVV Venlo,Groningen,1,1,1,2,0.09049406466908133
17/02/18,Den Haag,Willem II,2,1,1,3,0.22698130081844078
17/02/18,NAC Breda,AZ Alkmaar,1,3,1,4,0.28489301601153494
17/02/18,PSV Eindhoven,Heerenveen,2,2,1,4,0.33606111153063967
17/02/18,Vitesse,Excelsior,1,2,1,3,0.4553087762294152
18/02/18,Feyenoord,Heracles,1,0,0,1,0.5407186266095291
18/02/18,Roda,Utrecht,1,4,1,5,0.5086933206580916
18/02/18,Twente,Sparta Rotterdam,1,1,1,2,0.2581623859752604
18/02/18,Zwolle,Ajax,0,1,0,1,0.4586604151814912
23/02/18,Groningen,NAC Breda,1,1,1,2,0.23504812769380642
24/02/18,AZ Alkmaar,Sparta Rotterdam,2,1,1,3,0.31676588391410926
24/02/18,Heerenveen,Excelsior,0,1,0,1,0.4741661926043531
24/02/18,Heracles,Zwolle,2,1,1,3,0.3835483712529598
24/02/18,VVV Venlo,Vitesse,2,2,1,4,0.2601316804882553
25/02/18,Ajax,Den Haag,0,0,0,0,0.3513839278709694
25/02/18,Feyenoord,PSV Eindhoven,1,3,1,4,0.29356550566907214
25/02/18,Utrecht,Twente,3,1,1,4,0.3427907946084364
25/02/18,Willem II,Roda,1,0,0,1,0.5056065077999041
02/03/18,Roda,Heracles,0,3,0,3,0.5584894337463058
03/03/18,Excelsior,AZ Alkmaar,1,2,1,3,0.19940162872599668
03/03/18,Heerenveen,Willem II,2,0,0,2,0.2900777832312642
03/03/18,NAC Breda,Feyenoord,2,1,1,3,0.36418778589086687
03/03/18,PSV Eindhoven,Utrecht,3,0,0,3,0.40034591933270947
04/03/18,Sparta Rotterdam,Den Haag,2,1,1,3,0.24284813076988296
04/03/18,Twente,Groningen,1,1,1,2,0.2919819703993647
04/03/18,Vitesse,Ajax,3,2,1,5,0.37342997340079986
04/03/18,Zwolle,VVV Venlo,1,1,1,2,0.25157076980084214
09/03/18,Heracles,Twente,2,1,1,3,0.43461966095747967
10/03/18,Den Haag,NAC Breda,0,2,0,2,0.33615958420615755
10/03/18,Roda,Sparta Rotterdam,0,2,0,2,0.44452286273995245
10/03/18,VVV Venlo,Excelsior,2,3,1,5,0.3815293790048482
10/03/18,Willem II,PSV Eindhoven,5,0,0,5,0.28661658874684504
11/03/18,Ajax,Heerenveen,4,1,1,5,0.4440144272463831
11/03/18,Feyenoord,AZ Alkmaar,2,1,1,3,0.3236225844459345
11/03/18,Groningen,Zwolle,2,0,0,2,0.3604850266647869
11/03/18,Utrecht,Vitesse,5,1,1,6,0.41530322804041103
16/03/18,Excelsior,Den Haag,1,2,1,3,0.2936286136148202
17/03/18,Heerenveen,Utrecht,2,2,1,4,0.3415545406871426
17/03/18,PSV Eindhoven,VVV Venlo,3,0,0,3,0.16858634202572673
17/03/18,Twente,Willem II,2,2,1,4,0.26710998962824395
17/03/18,Vitesse,Heracles,0,0,0,0,0.4373103116229218
18/03/18,AZ Alkmaar,Groningen,3,2,1,5,0.3900078481263158
18/03/18,NAC Breda,Roda,0,1,0,1,0.4538179625218043
18/03/18,Sparta Rotterdam,Ajax,2,5,1,7,0.34767333332932354
18/03/18,Zwolle,Feyenoord,3,4,1,7,0.3727828741896806
31/03/18,Den Haag,AZ Alkmaar,0,3,0,3,0.36647152074364214
31/03/18,PSV Eindhoven,NAC Breda,5,1,1,6,0.146696044930193
31/03/18,Vitesse,Roda,0,3,0,3,0.3647338246789842
31/03/18,Willem II,Utrecht,3,2,1,5,0.28491997310003614
31/03/18,Zwolle,Sparta Rotterdam,2,0,0,2,0.39773214378698807
01/04/18,Feyenoord,Excelsior,5,0,0,5,0.4218133441842292
01/04/18,Groningen,Ajax,1,2,1,3,0.38010710055991503
01/04/18,Heracles,Heerenveen,1,2,1,3,0.5534906457742461
01/04/18,VVV Venlo,Twente,0,0,0,0,0.4720617561177418
06/04/18,Excelsior,Willem II,2,1,1,3,0.3398242560100494
07/04/18,AZ Alkmaar,PSV Eindhoven,2,3,1,5,0.3920781346206716
07/04/18,NAC Breda,Vitesse,1,0,0,1,0.4353316205832487
07/04/18,Roda,Zwolle,3,2,1,5,0.23034165001836174
07/04/18,Sparta Rotterdam,VVV Venlo,3,2,1,5,0.2687877517286895
08/04/18,Ajax,Heracles,1,0,0,1,0.36520619518501896
08/04/18,Heerenveen,Groningen,1,1,1,2,0.369363836463844
08/04/18,Twente,Feyenoord,1,3,1,4,0.44791338022315624
08/04/18,Utrecht,Den Haag,3,3,1,6,0.40993107153804115
13/04/18,Heracles,AZ Alkmaar,0,3,0,3,0.4533725649028129
14/04/18,Den Haag,Twente,2,1,1,3,0.31529462338675196
14/04/18,Vitesse,Sparta Rotterdam,7,0,0,7,0.273398362025273
14/04/18,VVV Venlo,Heerenveen,0,2,0,2,0.5415690479876031
14/04/18,Zwolle,Excelsior,1,1,1,2,0.3557568538453801
15/04/18,Feyenoord,Utrecht,3,1,1,4,0.47182665320697686
15/04/18,Groningen,Roda,2,1,1,3,0.2619965562235098
15/04/18,NAC Breda,Willem II,1,2,1,3,0.3151271303916966
15/04/18,PSV Eindhoven,Ajax,3,0,0,3,0.3525011723356437
17/04/18,Heerenveen,Den Haag,2,0,0,2,0.3867244842087196
17/04/18,Twente,Zwolle,2,0,0,2,0.48269084910980087
18/04/18,AZ Alkmaar,Vitesse,4,3,1,7,0.3606178888623229
18/04/18,Excelsior,Heracles,2,2,1,4,0.2291473438534289
18/04/18,Roda,PSV Eindhoven,2,2,1,4,0.36061558155548473
18/04/18,Sparta Rotterdam,NAC Breda,2,1,1,3,0.3819239249486424
18/04/18,Willem II,Feyenoord,1,5,1,6,0.41415305763929705
19/04/18,Ajax,VVV Venlo,4,1,1,5,0.26456451938963743
19/04/18,Utrecht,Groningen,1,1,1,2,0.6111692297035767
29/04/18,Ajax,AZ Alkmaar,3,0,0,3,0.3265790509409459
29/04/18,Den Haag,PSV Eindhoven,3,3,1,6,0.35786475385533
29/04/18,Feyenoord,Sparta Rotterdam,3,1,1,4,0.33263736438235253
29/04/18,Groningen,Excelsior,4,0,0,4,0.44363007280266825
29/04/18,Heracles,Utrecht,2,2,1,4,0.5146130112654799
29/04/18,NAC Breda,Heerenveen,3,0,0,3,0.4074381181786304
29/04/18,Vitesse,Twente,5,0,0,5,0.2981523143439494
29/04/18,VVV Venlo,Roda,1,4,1,5,0.2473517776262996
29/04/18,Zwolle,Willem II,0,1,0,1,0.4279277340466369
06/05/18,AZ Alkmaar,Zwolle,6,0,0,6,0.39032995866228143
06/05/18,Excelsior,Ajax,1,2,1,3,0.45495829662923987
06/05/18,Heerenveen,Feyenoord,2,3,1,5,0.44781780766203777
06/05/18,PSV Eindhoven,Groningen,0,0,0,0,0.34926630275967974
06/05/18,Roda,Den Haag,2,3,1,5,0.39881696802202593
06/05/18,Sparta Rotterdam,Heracles,2,5,1,7,0.37980754916516873
06/05/18,Twente,NAC Breda,1,1,1,2,0.3711777466020911
06/05/18,Utrecht,VVV Venlo,1,0,0,1,0.5208308946165098
06/05/18,Willem II,Vitesse,2,2,1,4,0.3182950519540412
10/08/2018,Zwolle,Heerenveen,2,3,1,5,0.2703640048635033
11/08/2018,Ajax,Heracles,1,1,1,2,0.30579567090091064
11/08/2018,Excelsior,For Sittard,1,1,1,2,0.29323099460066987
11/08/2018,PSV Eindhoven,Utrecht,4,0,0,4,0.41959938556034926
11/08/2018,Willem II,VVV Venlo,0,1,0,1,0.3331535829251288
12/08/2018,AZ Alkmaar,NAC Breda,5,0,0,5,0.42117010736399907
12/08/2018,Den Haag,FC Emmen,1,2,1,3,0.18331982261334234
12/08/2018,Graafschap,Feyenoord,2,0,0,2,0.5827835522117536
12/08/2018,Vitesse,Groningen,5,1,1,6,0.25506942402324734
17/08/2018,Groningen,Willem II,0,1,0,1,0.36747002715992616
18/08/2018,Heracles,Den Haag,4,2,1,6,0.48126031754874177
18/08/2018,NAC Breda,Graafschap,3,0,0,3,0.34207136428601254
18/08/2018,For Sittard,PSV Eindhoven,1,2,1,3,0.23942567218172206
18/08/2018,VVV Venlo,Ajax,0,1,0,1,0.36334798628276765
19/08/2018,FC Emmen,AZ Alkmaar,1,4,1,5,0.07147729096041659
19/08/2018,Feyenoord,Excelsior,3,0,0,3,0.3983090045543015
19/08/2018,Heerenveen,Vitesse,1,1,1,2,0.4106045216619215
19/08/2018,Utrecht,Zwolle,2,0,0,2,0.29674128283172807
24/08/2018,Den Haag,For Sittard,3,1,1,4,0.32345272500366895
25/08/2018,Ajax,FC Emmen,5,0,0,5,0.23671910376449068
25/08/2018,Graafschap,Groningen,0,1,0,1,0.37702799896862016
25/08/2018,NAC Breda,Excelsior,0,2,0,2,0.1800015752816421
25/08/2018,Zwolle,PSV Eindhoven,1,2,1,3,0.4077450008930383
26/08/2018,AZ Alkmaar,Vitesse,0,0,0,0,0.3718346678008094
26/08/2018,Heerenveen,Feyenoord,3,5,1,8,0.4306955593996014
26/08/2018,Utrecht,VVV Venlo,1,1,1,2,0.25685867455451844
26/08/2018,Willem II,Heracles,5,0,0,5,0.35422275553880617
31/08/2018,FC Emmen,Graafschap,1,1,1,2,0.22209766101749778
01/09/2018,Excelsior,Den Haag,2,4,1,6,0.566147655182851
01/09/2018,For Sittard,Utrecht,1,1,1,2,0.3227444288089036
01/09/2018,PSV Eindhoven,Willem II,6,1,1,7,0.18028197058750944
01/09/2018,VVV Venlo,Heerenveen,1,1,1,2,0.29976290340529255
02/09/2018,Feyenoord,NAC Breda,4,2,1,6,0.3201371909800551
02/09/2018,Groningen,Zwolle,0,1,0,1,0.18261763696019792
02/09/2018,Heracles,AZ Alkmaar,3,2,1,5,0.33331289986479756
02/09/2018,Vitesse,Ajax,0,4,0,4,0.269692097509941
15/09/2018,Ajax,Groningen,3,0,0,3,0.2573552997001368
15/09/2018,Den Haag,PSV Eindhoven,0,7,0,7,0.6051507787792305
15/09/2018,Graafschap,VVV Venlo,1,2,1,3,0.19950261600601302
15/09/2018,Willem II,Excelsior,2,2,1,4,0.1945081275567976
16/09/2018,AZ Alkmaar,Feyenoord,1,1,1,2,0.3688238524781803
16/09/2018,Heerenveen,Heracles,3,5,1,8,0.4532387486780186
16/09/2018,NAC Breda,For Sittard,2,3,1,5,0.2188429188950693
16/09/2018,Utrecht,FC Emmen,1,2,1,3,0.2730388435450758
16/09/2018,Zwolle,Vitesse,0,2,0,2,0.3929117917008407
