Date,HomeTeam,AwayTeam,FTHG,FTAG,HA_Scored,Note
22/05/2021,Stuttgart,Bielefeld,0,2,0,0.32492894181219817
22/05/2021,Union Berlin,RB Leipzig,2,1,1,0.5419356548795933
22/05/2021,Werder Bremen,M'gladbach,2,4,1,0.48103093180742396
22/05/2021,Wolfsburg,Mainz,2,3,1,0.4838516677506035
13/08/2021,M'gladbach,Bayern Munich,1,1,1,0.5595915659354531
14/08/2021,Augsburg,Hoffenheim,0,4,0,0.45087985851918877
14/08/2021,Bielefeld,Freiburg,0,0,0,0.25406685068390683
14/08/2021,Stuttgart,Greuther Furth,5,1,1,0.4578329348686207
14/08/2021,Union Berlin,Leverkusen,1,1,1,0.5161848495628367
14/08/2021,Wolfsburg,Bochum,1,0,0,0.17112124259117134
14/08/2021,Dortmund,Ein Frankfurt,5,2,1,0.6424599582212633
15/08/2021,Mainz,RB Leipzig,1,0,0,0.4567033083796642
15/08/2021,FC Koln,Hertha,3,1,1,0.497261678610319
20/08/2021,RB Leipzig,Stuttgart,4,0,0,0.390400579337426
21/08/2021,Bochum,Mainz,2,0,0,0.2497472144059924
21/08/2021,Ein Frankfurt,Augsburg,0,0,0,0.4920091892550043
21/08/2021,Freiburg,Dortmund,2,1,1,0.5353800022252151
21/08/2021,Greuther Furth,Bielefeld,1,1,1,0.33620916524561806
21/08/2021,Hertha,Wolfsburg,1,2,1,0.42743651183826437
21/08/2021,Leverkusen,M'gladbach,4,0,0,0.48614167113605644
22/08/2021,Hoffenheim,Union Berlin,2,2,1,0.5676072148228735
22/08/2021,Bayern Munich,FC Koln,3,2,1,0.5374527453070713
27/08/2021,Dortmund,Hoffenheim,3,2,1,0.613686083315576
28/08/2021,Augsburg,Leverkusen,1,4,1,0.4011324628809432
28/08/2021,Bielefeld,Ein Frankfurt,1,1,1,0.4729726521726645
28/08/2021,FC Koln,Bochum,2,1,1,0.3220217805410769
28/08/2021,Mainz,Greuther Furth,3,0,0,0.406352119290765
28/08/2021,Stuttgart,Freiburg,2,3,1,0.4923443082806579
28/08/2021,Bayern Munich,Hertha,5,0,0,0.5012701916880355
29/08/2021,Union Berlin,M'gladbach,2,1,1,0.6126096637039675
29/08/2021,Wolfsburg,RB Leipzig,1,0,0,0.33511144493961487
11/09/2021,Freiburg,FC Koln,1,1,1,0.5425186860782462
11/09/2021,Greuther Furth,Wolfsburg,0,2,0,0.4050124555743117
11/09/2021,Hoffenheim,Mainz,0,2,0,0.4737032371538223
11/09/2021,Leverkusen,Dortmund,3,4,1,0.6125082024516579
11/09/2021,Union Berlin,Augsburg,0,0,0,0.46612322575283205
11/09/2021,RB Leipzig,Bayern Munich,1,4,1,0.49588153486406117
12/09/2021,Ein Frankfurt,Stuttgart,1,1,1,0.6065851824884452
12/09/2021,Bochum,Hertha,1,3,1,0.29792633496488025
12/09/2021,M'gladbach,Bielefeld,3,1,1,0.42543882722148324
17/09/2021,Hertha,Greuther Furth,2,1,1,0.43592969457952035
18/09/2021,Augsburg,M'gladbach,1,0,0,0.4043570071800643
18/09/2021,Bayern Munich,Bochum,7,0,0,0.28655661631308316
18/09/2021,Bielefeld,Hoffenheim,0,0,0,0.3829147830720509
18/09/2021,Mainz,Freiburg,0,0,0,0.40042710159355366
18/09/2021,FC Koln,RB Leipzig,1,1,1,0.5308783810714106
19/09/2021,Stuttgart,Leverkusen,1,3,1,0.5446563677289988
19/09/2021,Dortmund,Union Berlin,4,2,1,0.6559991030989034
19/09/2021,Wolfsburg,Ein Frankfurt,1,1,1,0.5584268316902719
24/09/2021,Greuther Furth,Bayern Munich,1,3,1,0.558863013023751
25/09/2021,Ein Frankfurt,FC Koln,1,1,1,0.687368567581613
25/09/2021,Hoffenheim,Wolfsburg,3,1,1,0.5032211160366884
25/09/2021,Leverkusen,Mainz,1,0,0,0.41207920078362525
25/09/2021,RB Leipzig,Hertha,6,0,0,0.4174608976890781
25/09/2021,Union Berlin,Bielefeld,1,0,0,0.4279778509597003
25/09/2021,M'gladbach,Dortmund,1,0,0,0.5597642651685032
26/09/2021,Bochum,Stuttgart,0,0,0,0.2702557942875603
26/09/2021,Freiburg,Augsburg,3,0,0,0.3582371133596327
01/10/2021,FC Koln,Greuther Furth,3,1,1,0.6033314693457665
02/10/2021,Dortmund,Augsburg,2,1,1,0.5101598391650893
02/10/2021,Hertha,Freiburg,1,2,1,0.4653088413085004
02/10/2021,Stuttgart,Hoffenheim,3,1,1,0.5722938619278094
02/10/2021,Wolfsburg,M'gladbach,1,3,1,0.4524108111880041
02/10/2021,RB Leipzig,Bochum,3,0,0,0.1888432054593053
03/10/2021,Mainz,Union Berlin,1,2,1,0.4478582499270748
03/10/2021,Bayern Munich,Ein Frankfurt,1,2,1,0.6804653745008757
03/10/2021,Bielefeld,Leverkusen,0,4,0,0.3393179344704681
15/10/2021,Hoffenheim,FC Koln,5,0,0,0.52772478145077
16/10/2021,Dortmund,Mainz,3,1,1,0.540696101731404
16/10/2021,Ein Frankfurt,Hertha,1,2,1,0.6449299404537626
16/10/2021,Freiburg,RB Leipzig,1,1,1,0.4543466958550421
16/10/2021,Greuther Furth,Bochum,0,1,0,0.27290372964450754
16/10/2021,Union Berlin,Wolfsburg,2,0,0,0.4824304654683338
16/10/2021,M'gladbach,Stuttgart,1,1,1,0.5415408266676304
17/10/2021,Leverkusen,Bayern Munich,1,5,1,0.5935288308069373
17/10/2021,Augsburg,Bielefeld,1,1,1,0.3221718753265914
22/10/2021,Mainz,Augsburg,4,1,1,0.3736843383286915
23/10/2021,Bayern Munich,Hoffenheim,4,0,0,0.4657358831040233
23/10/2021,Bielefeld,Dortmund,1,3,1,0.5037196108488667
23/10/2021,RB Leipzig,Greuther Furth,4,1,1,0.43262663485330505
23/10/2021,Wolfsburg,Freiburg,0,2,0,0.37404384486990816
23/10/2021,Hertha,M'gladbach,1,0,0,0.4497429413005651
24/10/2021,FC Koln,Leverkusen,2,2,1,0.6073822437120564
24/10/2021,Stuttgart,Union Berlin,1,1,1,0.6212160335913601
24/10/2021,Bochum,Ein Frankfurt,2,0,0,0.39791172285797155
29/10/2021,Hoffenheim,Hertha,2,0,0,0.4037200208801197
30/10/2021,Bielefeld,Mainz,1,2,1,0.38224546318785824
30/10/2021,Dortmund,FC Koln,2,0,0,0.6008715064308345
30/10/2021,Freiburg,Greuther Furth,3,1,1,0.523203633248579
30/10/2021,Leverkusen,Wolfsburg,0,2,0,0.40563028127883827
30/10/2021,Union Berlin,Bayern Munich,2,5,1,0.5990016855645786
30/10/2021,Ein Frankfurt,RB Leipzig,1,1,1,0.5930618882739489
31/10/2021,Augsburg,Stuttgart,4,1,1,0.510092980440674
31/10/2021,M'gladbach,Bochum,2,1,1,0.32215350533108256
05/11/2021,Mainz,M'gladbach,1,1,1,0.47736854637339887
06/11/2021,Bayern Munich,Freiburg,2,1,1,0.5155632644494701
06/11/2021,Bochum,Hoffenheim,2,0,0,0.22835220042995852
06/11/2021,Stuttgart,Bielefeld,0,1,0,0.4639711843318778
06/11/2021,Wolfsburg,Augsburg,1,0,0,0.33982847762918966
06/11/2021,RB Leipzig,Dortmund,2,1,1,0.5658609560350774
07/11/2021,Hertha,Leverkusen,1,1,1,0.4712773236480061
07/11/2021,FC Koln,Union Berlin,2,2,1,0.6524690318455466
07/11/2021,Greuther Furth,Ein Frankfurt,1,2,1,0.6550448679798211
19/11/2021,Augsburg,Bayern Munich,2,1,1,0.6000151188381381
20/11/2021,Bielefeld,Wolfsburg,2,2,1,0.3683968100325754
20/11/2021,Dortmund,Stuttgart,2,1,1,0.6556354517709142
20/11/2021,Hoffenheim,RB Leipzig,2,0,0,0.37538880514274386
20/11/2021,Leverkusen,Bochum,1,0,0,0.26112114017439914
20/11/2021,M'gladbach,Greuther Furth,4,0,0,0.5105445218506687
20/11/2021,Union Berlin,Hertha,2,0,0,0.4359943691469028
21/11/2021,Freiburg,Ein Frankfurt,0,2,0,0.5731977847641762
21/11/2021,Mainz,FC Koln,1,1,1,0.551338626970624
26/11/2021,Stuttgart,Mainz,2,1,1,0.611703457507687
27/11/2021,Bochum,Freiburg,2,1,1,0.3130165679447133
27/11/2021,FC Koln,M'gladbach,4,1,1,0.6083589820700013
27/11/2021,Greuther Furth,Hoffenheim,3,6,1,0.4361223193256692
27/11/2021,Hertha,Augsburg,1,1,1,0.46111295576908745
27/11/2021,Wolfsburg,Dortmund,1,3,1,0.5490320046921888
27/11/2021,Bayern Munich,Bielefeld,1,0,0,0.43583399586314386
28/11/2021,Ein Frankfurt,Union Berlin,2,1,1,0.6811487554310138
28/11/2021,RB Leipzig,Leverkusen,1,3,1,0.49283322665642104
03/12/2021,Union Berlin,RB Leipzig,2,1,1,0.5507504584823977
04/12/2021,Augsburg,Bochum,2,3,1,0.3629916333161864
04/12/2021,Bielefeld,FC Koln,1,1,1,0.4968157712615323
04/12/2021,Hoffenheim,Ein Frankfurt,3,2,1,0.5108292243155521
04/12/2021,Leverkusen,Greuther Furth,7,1,1,0.5391385326325109
04/12/2021,Mainz,Wolfsburg,3,0,0,0.43285347962226467
04/12/2021,Dortmund,Bayern Munich,2,3,1,0.719589350419859
05/12/2021,Stuttgart,Hertha,2,2,1,0.564251220850931
05/12/2021,M'gladbach,Freiburg,0,6,0,0.440963261390493
10/12/2021,FC Koln,Augsburg,0,2,0,0.5358186985904567
11/12/2021,Bayern Munich,Mainz,2,1,1,0.5714601548004252
11/12/2021,Bochum,Dortmund,1,1,1,0.4936638990554212
11/12/2021,Freiburg,Hoffenheim,1,2,1,0.4383716806052437
11/12/2021,Hertha,Bielefeld,2,0,0,0.36885214827359003
11/12/2021,RB Leipzig,M'gladbach,4,1,1,0.5225521589407033
11/12/2021,Wolfsburg,Stuttgart,0,2,0,0.41979013638621554
12/12/2021,Greuther Furth,Union Berlin,1,0,0,0.5533098131117608
12/12/2021,Ein Frankfurt,Leverkusen,5,2,1,0.6400493797513567
14/12/2021,Stuttgart,Bayern Munich,0,5,0,0.594364965566739
14/12/2021,Bielefeld,Bochum,2,0,0,0.2869979584680624
14/12/2021,Mainz,Hertha,4,0,0,0.4344496609078822
14/12/2021,Wolfsburg,FC Koln,2,3,1,0.45271557290085734
15/12/2021,M'gladbach,Ein Frankfurt,2,3,1,0.6116528199918927
15/12/2021,Augsburg,RB Leipzig,1,1,1,0.5756081370940578
15/12/2021,Dortmund,Greuther Furth,3,0,0,0.5604287384584309
15/12/2021,Leverkusen,Hoffenheim,2,2,1,0.487650576522381
15/12/2021,Union Berlin,Freiburg,0,0,0,0.44117608897503047
17/12/2021,Bayern Munich,Wolfsburg,4,0,0,0.37351215133557303
18/12/2021,Bochum,Union Berlin,0,1,0,0.32686504701807306
18/12/2021,Ein Frankfurt,Mainz,1,0,0,0.5681432291334295
18/12/2021,Greuther Furth,Augsburg,0,0,0,0.39619204091043114
18/12/2021,Hoffenheim,M'gladbach,1,1,1,0.5129747707801885
18/12/2021,RB Leipzig,Bielefeld,0,2,0,0.39322313099621936
18/12/2021,Hertha,Dortmund,3,2,1,0.5942209185500069
19/12/2021,Freiburg,Leverkusen,2,1,1,0.5732601641045247
19/12/2021,FC Koln,Stuttgart,1,0,0,0.5118934845915417
07/01/2022,Bayern Munich,M'gladbach,1,2,1,0.5465431918892854
08/01/2022,Freiburg,Bielefeld,2,2,1,0.40045691479918777
08/01/2022,Greuther Furth,Stuttgart,0,0,0,0.3742446047262884
08/01/2022,Hoffenheim,Augsburg,3,1,1,0.4774400721419165
08/01/2022,Leverkusen,Union Berlin,2,2,1,0.5346714864977723
08/01/2022,RB Leipzig,Mainz,4,1,1,0.5297786344821123
08/01/2022,Ein Frankfurt,Dortmund,2,3,1,0.7233346275893097
09/01/2022,Hertha,FC Koln,1,3,1,0.5226492422199323
09/01/2022,Bochum,Wolfsburg,1,0,0,0.23609760068682012
14/01/2022,Dortmund,Freiburg,5,1,1,0.5976013923964234
15/01/2022,FC Koln,Bayern Munich,0,4,0,0.5000498332106043
15/01/2022,Mainz,Bochum,1,0,0,0.2945867300464521
15/01/2022,Stuttgart,RB Leipzig,0,2,0,0.4455103168626262
15/01/2022,Union Berlin,Hoffenheim,2,1,1,0.5337538966755231
15/01/2022,Wolfsburg,Hertha,0,0,0,0.31310668161172345
15/01/2022,M'gladbach,Leverkusen,1,2,1,0.6501845948619543
16/01/2022,Augsburg,Ein Frankfurt,1,1,1,0.6514278112681433
16/01/2022,Bielefeld,Greuther Furth,2,2,1,0.39245904158594946
21/01/2022,Ein Frankfurt,Bielefeld,0,2,0,0.45459003423880906
22/01/2022,Freiburg,Stuttgart,2,0,0,0.3841327231136493
22/01/2022,Greuther Furth,Mainz,2,1,1,0.4393826709804024
22/01/2022,Hoffenheim,Dortmund,2,3,1,0.7125066336738763
22/01/2022,Leverkusen,Augsburg,5,1,1,0.5990851956214684
22/01/2022,M'gladbach,Union Berlin,1,2,1,0.5553570064632971
22/01/2022,Bochum,FC Koln,2,2,1,0.40044062237628547
23/01/2022,RB Leipzig,Wolfsburg,2,0,0,0.3332079972273598
23/01/2022,Hertha,Bayern Munich,1,4,1,0.5082621383586199
04/02/2022,Hertha,Bochum,1,1,1,0.3717815924528307
05/02/2022,Augsburg,Union Berlin,2,0,0,0.4848809872771062
05/02/2022,Bielefeld,M'gladbach,1,1,1,0.5637640702887731
05/02/2022,FC Koln,Freiburg,1,0,0,0.4244760526488105
05/02/2022,Mainz,Hoffenheim,2,0,0,0.47065531255531823
05/02/2022,Stuttgart,Ein Frankfurt,2,3,1,0.5174905149398313
05/02/2022,Bayern Munich,RB Leipzig,3,2,1,0.5033419527584805
06/02/2022,Dortmund,Leverkusen,2,5,1,0.7645498255284794
06/02/2022,Wolfsburg,Greuther Furth,4,1,1,0.3634380134133486
11/02/2022,RB Leipzig,FC Koln,3,1,1,0.5382484832861008
12/02/2022,Bochum,Bayern Munich,4,2,1,0.42640533591961405
12/02/2022,Ein Frankfurt,Wolfsburg,0,2,0,0.3788406855951451
12/02/2022,Freiburg,Mainz,1,1,1,0.4905352623813889
12/02/2022,Greuther Furth,Hertha,2,1,1,0.46079826061777185
12/02/2022,M'gladbach,Augsburg,3,2,1,0.616698641399146
12/02/2022,Leverkusen,Stuttgart,4,2,1,0.5537679330045638
13/02/2022,Union Berlin,Dortmund,0,3,0,0.55246879791935
13/02/2022,Hoffenheim,Bielefeld,2,0,0,0.404159446347808
18/02/2022,Mainz,Leverkusen,3,2,1,0.6072121314129153
19/02/2022,Augsburg,Freiburg,1,2,1,0.5218228458916943
19/02/2022,Bielefeld,Union Berlin,1,0,0,0.368464254638963
19/02/2022,Stuttgart,Bochum,1,1,1,0.38085241953526117
19/02/2022,Wolfsburg,Hoffenheim,1,2,1,0.40176486514882215
19/02/2022,FC Koln,Ein Frankfurt,1,0,0,0.46903388238503657
20/02/2022,Bayern Munich,Greuther Furth,4,1,1,0.5650860518749333
20/02/2022,Dortmund,M'gladbach,6,0,0,0.6325196023493961
20/02/2022,Hertha,RB Leipzig,1,6,1,0.5804679850707584
25/02/2022,Hoffenheim,Stuttgart,2,1,1,0.4879633073849765
26/02/2022,Freiburg,Hertha,3,0,0,0.46212264829865385
26/02/2022,Greuther Furth,FC Koln,1,1,1,0.5459040211432888
26/02/2022,Leverkusen,Bielefeld,3,0,0,0.45825033950483696
26/02/2022,M'gladbach,Wolfsburg,2,2,1,0.49023167038044524
26/02/2022,Union Berlin,Mainz,3,1,1,0.484945125777831
26/02/2022,Ein Frankfurt,Bayern Munich,0,1,0,0.48361921772406924
27/02/2022,Bochum,RB Leipzig,0,1,0,0.3987006706073135
27/02/2022,Augsburg,Dortmund,1,1,1,0.6501349583808018
04/03/2022,Bielefeld,Augsburg,0,1,0,0.3810838219315107
05/03/2022,Bayern Munich,Leverkusen,1,1,1,0.6691827258801392
05/03/2022,Bochum,Greuther Furth,2,1,1,0.5030604173348786
05/03/2022,Hertha,Ein Frankfurt,1,4,1,0.5638920975951492
05/03/2022,RB Leipzig,Freiburg,1,1,1,0.4785445098505998
05/03/2022,Wolfsburg,Union Berlin,1,0,0,0.32872474931185736
05/03/2022,Stuttgart,M'gladbach,3,2,1,0.6022400135843553
06/03/2022,FC Koln,Hoffenheim,0,1,0,0.4422287954217633
12/03/2022,Freiburg,Wolfsburg,3,2,1,0.41133926531532483
12/03/2022,Hoffenheim,Bayern Munich,1,1,1,0.5757179185385849
12/03/2022,Union Berlin,Stuttgart,1,1,1,0.4606615665391561
12/03/2022,M'gladbach,Hertha,2,0,0,0.5186945772082114
13/03/2022,Leverkusen,FC Koln,0,1,0,0.5318406424272676
13/03/2022,Dortmund,Bielefeld,1,0,0,0.3592804947239928
13/03/2022,Ein Frankfurt,Bochum,2,1,1,0.4395470602120447
13/03/2022,Greuther Furth,RB Leipzig,1,6,1,0.5752082929284774
16/03/2022,Mainz,Dortmund,0,1,0,0.4565814045766089
18/03/2022,Bochum,M'gladbach,0,2,0,0.46908466341032434
19/03/2022,Greuther Furth,Freiburg,0,0,0,0.5121064690498109
19/03/2022,Hertha,Hoffenheim,3,0,0,0.4765241308551319
19/03/2022,Mainz,Bielefeld,4,0,0,0.2608261846738451
19/03/2022,Stuttgart,Augsburg,3,2,1,0.5877960925475365
19/03/2022,Bayern Munich,Union Berlin,4,0,0,0.43617498098601815
20/03/2022,RB Leipzig,Ein Frankfurt,0,0,0,0.4990794105420535
20/03/2022,Wolfsburg,Leverkusen,0,2,0,0.4689495902600782
20/03/2022,FC Koln,Dortmund,1,1,1,0.4560759603315182
01/04/2022,Union Berlin,FC Koln,1,0,0,0.37377020323723475
02/04/2022,Bielefeld,Stuttgart,1,1,1,0.4190620634368031
02/04/2022,Ein Frankfurt,Greuther Furth,0,0,0,0.46989208963556595
02/04/2022,Freiburg,Bayern Munich,1,4,1,0.5576037795719615
02/04/2022,Hoffenheim,Bochum,1,2,1,0.49274946026858135
02/04/2022,Leverkusen,Hertha,2,1,1,0.48984105537761236
02/04/2022,Dortmund,RB Leipzig,1,4,1,0.5310216986562142
03/04/2022,Augsburg,Wolfsburg,3,0,0,0.40163521422041903
03/04/2022,M'gladbach,Mainz,1,1,1,0.5539369680547532
06/04/2022,Augsburg,Mainz,2,1,1,0.5689522295526689
08/04/2022,Stuttgart,Dortmund,0,2,0,0.5305121951855354
09/04/2022,Bayern Munich,Augsburg,1,0,0,0.4815310222761508
09/04/2022,FC Koln,Mainz,3,2,1,0.49795707693884583
09/04/2022,Greuther Furth,M'gladbach,0,2,0,0.47657664657822774
09/04/2022,Wolfsburg,Bielefeld,4,0,0,0.21481770575239367
09/04/2022,Hertha,Union Berlin,1,4,1,0.44018881405955806
10/04/2022,Bochum,Leverkusen,0,0,0,0.4373892121450777
10/04/2022,Ein Frankfurt,Freiburg,1,2,1,0.45066880718761115
10/04/2022,RB Leipzig,Hoffenheim,3,0,0,0.4312761783466411
16/04/2022,Augsburg,Hertha,0,1,0,0.421427458006002
16/04/2022,Dortmund,Wolfsburg,6,1,1,0.4142415822985528
16/04/2022,Freiburg,Bochum,3,0,0,0.4138105964399518
16/04/2022,Mainz,Stuttgart,0,0,0,0.4487215421258369
16/04/2022,M'gladbach,FC Koln,1,3,1,0.5216031947535791
17/04/2022,Bielefeld,Bayern Munich,0,3,0,0.3300159173167051
17/04/2022,Hoffenheim,Greuther Furth,0,0,0,0.433824308680429
17/04/2022,Union Berlin,Ein Frankfurt,2,0,0,0.3638044408092791
17/04/2022,Leverkusen,RB Leipzig,0,1,0,0.43985997430112433
22/04/2022,Wolfsburg,Mainz,5,0,0,0.369814356519316
23/04/2022,Ein Frankfurt,Hoffenheim,2,2,1,0.4139695545306248
23/04/2022,FC Koln,Bielefeld,3,1,1,0.3289579728225956
23/04/2022,Freiburg,M'gladbach,3,3,1,0.5257065470398535
23/04/2022,Greuther Furth,Leverkusen,1,4,1,0.475251874288204
23/04/2022,RB Leipzig,Union Berlin,1,2,1,0.41321938340825626
23/04/2022,Bayern Munich,Dortmund,3,1,1,0.5071205528935749
24/04/2022,Bochum,Augsburg,0,2,0,0.3243571296605354
24/04/2022,Hertha,Stuttgart,2,0,0,0.44507928606157093
29/04/2022,Union Berlin,Greuther Furth,1,1,1,0.4514501017716819
30/04/2022,Augsburg,FC Koln,1,4,1,0.4894372408366642
30/04/2022,Bielefeld,Hertha,1,1,1,0.3333924986841543
30/04/2022,Dortmund,Bochum,3,4,1,0.4709898735777722
30/04/2022,Mainz,Bayern Munich,3,1,1,0.46969094576542314
30/04/2022,Stuttgart,Wolfsburg,1,1,1,0.4308817625763496
30/04/2022,Hoffenheim,Freiburg,3,4,1,0.5316191194980724
02/05/2022,Leverkusen,Ein Frankfurt,2,0,0,0.3709563066627527
02/05/2022,M'gladbach,RB Leipzig,3,1,1,0.5411775469949516
06/05/2022,Bochum,Bielefeld,2,1,1,0.3126134563499925
07/05/2022,FC Koln,Wolfsburg,0,1,0,0.37783691867181113
07/05/2022,Freiburg,Union Berlin,1,4,1,0.5073924524989183
07/05/2022,Greuther Furth,Dortmund,1,3,1,0.5631744512488766
07/05/2022,Hoffenheim,Leverkusen,2,4,1,0.5002368180978238
07/05/2022,Hertha,Mainz,1,2,1,0.528464550513492
08/05/2022,Ein Frankfurt,M'gladbach,1,1,1,0.5092624678807407
08/05/2022,Bayern Munich,Stuttgart,2,2,1,0.5038651232208221
08/05/2022,RB Leipzig,Augsburg,4,0,0,0.3610903746916283
14/05/2022,Augsburg,Greuther Furth,2,1,1,0.47084269099392756
14/05/2022,Bielefeld,RB Leipzig,1,1,1,0.458354726490686
14/05/2022,Dortmund,Hertha,2,1,1,0.5708846121360418
14/05/2022,Leverkusen,Freiburg,2,1,1,0.5294726860399107
14/05/2022,Mainz,Ein Frankfurt,2,2,1,0.4487704687300866
14/05/2022,M'gladbach,Hoffenheim,5,1,1,0.5740779871466084
14/05/2022,Stuttgart,FC Koln,2,1,1,0.556339957914672
14/05/2022,Union Berlin,Bochum,3,2,1,0.46793516403284807
14/05/2022,Wolfsburg,Bayern Munich,2,2,1,0.452654358642334
05/08/2022,Ein Frankfurt,Bayern Munich,1,6,1,0.5681377554026206
06/08/2022,Augsburg,Freiburg,0,4,0,0.4540558593781069
06/08/2022,Bochum,Mainz,1,2,1,0.5065556982557957
06/08/2022,M'gladbach,Hoffenheim,3,1,1,0.6116955832081996
06/08/2022,Union Berlin,Hertha,3,1,1,0.5254422311889789
06/08/2022,Wolfsburg,Werder Bremen,2,2,1,0.4054272367850803
06/08/2022,Dortmund,Leverkusen,1,0,0,0.5095771737777826
07/08/2022,Stuttgart,RB Leipzig,1,1,1,0.5670954678133184
07/08/2022,FC Koln,Schalke 04,3,1,1,0.4464830288506626
12/08/2022,Freiburg,Dortmund,1,3,1,0.6211011277012641
13/08/2022,Hertha,Ein Frankfurt,1,1,1,0.5261426146096746
13/08/2022,Hoffenheim,Bochum,3,2,1,0.5774803643613957
13/08/2022,Leverkusen,Augsburg,1,2,1,0.4140901295572747
13/08/2022,RB Leipzig,FC Koln,2,2,1,0.5679875563679533
13/08/2022,Werder Bremen,Stuttgart,2,2,1,0.5311270767864751
13/08/2022,Schalke 04,M'gladbach,2,2,1,0.5279893180427948
14/08/2022,Mainz,Union Berlin,0,0,0,0.4412066943817389
14/08/2022,Bayern Munich,Wolfsburg,2,0,0,0.4169799895731194
19/08/2022,M'gladbach,Hertha,1,0,0,0.5790594159476337
20/08/2022,Augsburg,Mainz,1,2,1,0.5271359433922302
20/08/2022,Dortmund,Werder Bremen,2,3,1,0.6021470943636855
20/08/2022,Leverkusen,Hoffenheim,0,3,0,0.49156146860102223
20/08/2022,Stuttgart,Freiburg,0,1,0,0.5408730570119801
20/08/2022,Wolfsburg,Schalke 04,0,0,0,0.3329672371011515
20/08/2022,Union Berlin,RB Leipzig,2,1,1,0.5875012235908312
21/08/2022,Ein Frankfurt,FC Koln,1,1,1,0.639891963946984
21/08/2022,Bochum,Bayern Munich,0,7,0,0.46750129572997323
26/08/2022,Freiburg,Bochum,1,0,0,0.4679458311922806
27/08/2022,Hertha,Dortmund,0,1,0,0.5415755677916951
27/08/2022,Hoffenheim,Augsburg,1,0,0,0.4461212515507603
27/08/2022,Mainz,Leverkusen,0,3,0,0.4059687593121921
27/08/2022,RB Leipzig,Wolfsburg,2,0,0,0.37863357089307703
27/08/2022,Schalke 04,Union Berlin,1,6,1,0.4887233502286903
27/08/2022,Bayern Munich,M'gladbach,1,1,1,0.5877792326300507
28/08/2022,FC Koln,Stuttgart,0,0,0,0.4924516170809488
28/08/2022,Werder Bremen,Ein Frankfurt,3,4,1,0.5701023651534465
02/09/2022,Dortmund,Hoffenheim,1,0,0,0.48548081576860835
03/09/2022,Bochum,Werder Bremen,0,2,0,0.43175015586794574
03/09/2022,Leverkusen,Freiburg,2,3,1,0.46786748213030216
03/09/2022,Stuttgart,Schalke 04,1,1,1,0.5011707179962558
03/09/2022,Union Berlin,Bayern Munich,1,1,1,0.6106172768690095
03/09/2022,Wolfsburg,FC Koln,2,4,1,0.4767117000404996
03/09/2022,Ein Frankfurt,RB Leipzig,4,0,0,0.5476263618922023
04/09/2022,Augsburg,Hertha,0,2,0,0.3923090545120351
04/09/2022,M'gladbach,Mainz,0,1,0,0.5374562163963391
09/09/2022,Werder Bremen,Augsburg,0,1,0,0.4072494046786673
10/09/2022,Bayern Munich,Stuttgart,2,2,1,0.5663696282639956
10/09/2022,Ein Frankfurt,Wolfsburg,0,1,0,0.3921969416090525
10/09/2022,Hertha,Leverkusen,2,2,1,0.4831570063800597
10/09/2022,Hoffenheim,Mainz,4,1,1,0.5290963984602732
10/09/2022,RB Leipzig,Dortmund,3,0,0,0.44225608810427397
10/09/2022,Schalke 04,Bochum,3,1,1,0.48187386059462267
11/09/2022,FC Koln,Union Berlin,0,1,0,0.5025054515688321
11/09/2022,Freiburg,M'gladbach,0,0,0,0.5071711734381738
16/09/2022,Mainz,Hertha,1,1,1,0.4598921122715339
17/09/2022,Augsburg,Bayern Munich,1,0,0,0.4128807383623841
17/09/2022,Dortmund,Schalke 04,1,0,0,0.41619851696490656
17/09/2022,Leverkusen,Werder Bremen,1,1,1,0.49750833210558065
17/09/2022,Stuttgart,Ein Frankfurt,1,3,1,0.5860231275603616
17/09/2022,M'gladbach,RB Leipzig,3,0,0,0.43463086095268244
18/09/2022,Union Berlin,Wolfsburg,2,0,0,0.3598467268031964
18/09/2022,Bochum,FC Koln,1,1,1,0.5364505292076588
18/09/2022,Hoffenheim,Freiburg,0,0,0,0.40368713406726586
30/09/2022,Bayern Munich,Leverkusen,4,0,0,0.4506763635546395
01/10/2022,Ein Frankfurt,Union Berlin,2,0,0,0.4321187242588119
01/10/2022,FC Koln,Dortmund,3,2,1,0.48788444786920404
01/10/2022,Freiburg,Mainz,2,1,1,0.5040435862903907
01/10/2022,RB Leipzig,Bochum,4,0,0,0.35985958354165826
01/10/2022,Wolfsburg,Stuttgart,3,2,1,0.4485105258985069
01/10/2022,Werder Bremen,M'gladbach,5,1,1,0.5367601749427372
02/10/2022,Hertha,Hoffenheim,1,1,1,0.4923214219413327
02/10/2022,Schalke 04,Augsburg,2,3,1,0.41087810146287085
07/10/2022,Hoffenheim,Werder Bremen,1,2,1,0.5211127330626081
08/10/2022,Augsburg,Wolfsburg,1,1,1,0.3320842757491419
08/10/2022,Bochum,Ein Frankfurt,3,0,0,0.3923475087961198
08/10/2022,Leverkusen,Schalke 04,4,0,0,0.3891590607039781
08/10/2022,Mainz,RB Leipzig,1,1,1,0.4448517842079187
08/10/2022,Dortmund,Bayern Munich,2,2,1,0.4723829368489789
09/10/2022,M'gladbach,FC Koln,5,2,1,0.5910516473828566
09/10/2022,Hertha,Freiburg,2,2,1,0.4965475911572857
09/10/2022,Stuttgart,Union Berlin,0,1,0,0.4492984968734618
